Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2016,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation Homo sapiens R-HSA-1474151",1/10,0.0049898178893478,0.0523443561818247,0,0,246.679012345679,1307.4865498601448,AKT1
Reactome_2016,Inhibition of replication initiation of damaged DNA by RB1/E2F1 Homo sapiens R-HSA-113501,1/12,0.0059850935124877,0.0523443561818247,0,0,201.8080808080808,1032.9512945731403,PRIM1
Reactome_2016,Purine ribonucleoside monophosphate biosynthesis Homo sapiens R-HSA-73817,1/12,0.0059850935124877,0.0523443561818247,0,0,201.8080808080808,1032.9512945731403,PAICS
Reactome_2016,AKT phosphorylates targets in the cytosol Homo sapiens R-HSA-198323,1/13,0.006482395492037,0.0523443561818247,0,0,184.9814814814815,932.059746399125,AKT1
Reactome_2016,Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803,1/13,0.006482395492037,0.0523443561818247,0,0,184.9814814814815,932.059746399125,AKT1
Reactome_2016,Regulation of TP53 Activity through Association with Co-factors Homo sapiens R-HSA-6804759,1/14,0.0069794736802133,0.0523443561818247,0,0,170.74358974358975,847.7046615380154,AKT1
Reactome_2016,Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411,1/14,0.0069794736802133,0.0523443561818247,0,0,170.74358974358975,847.7046615380154,PRIM1
Reactome_2016,Polymerase switching Homo sapiens R-HSA-69091,1/14,0.0069794736802133,0.0523443561818247,0,0,170.74358974358975,847.7046615380154,PRIM1
Reactome_2016,Leading Strand Synthesis Homo sapiens R-HSA-69109,1/14,0.0069794736802133,0.0523443561818247,0,0,170.74358974358975,847.7046615380154,PRIM1
Reactome_2016,Removal of the Flap Intermediate Homo sapiens R-HSA-69166,1/14,0.0069794736802133,0.0523443561818247,0,0,170.74358974358975,847.7046615380154,PRIM1
Reactome_2016,Activation of BAD and translocation to mitochondria Homo sapiens R-HSA-111447,1/15,0.0074763281564485,0.0523443561818247,0,0,158.53968253968253,776.212425317664,AKT1
Reactome_2016,Processive synthesis on the lagging strand Homo sapiens R-HSA-69183,1/15,0.0074763281564485,0.0523443561818247,0,0,158.53968253968253,776.212425317664,PRIM1
Reactome_2016,KSRP (KHSRP) binds and destabilizes mRNA Homo sapiens R-HSA-450604,1/17,0.0084693662805775,0.0523443561818247,0,0,138.70833333333334,661.8190142974174,AKT1
Reactome_2016,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA Homo sapiens R-HSA-450385,1/17,0.0084693662805775,0.0523443561818247,0,0,138.70833333333334,661.8190142974174,AKT1
Reactome_2016,Lagging Strand Synthesis Homo sapiens R-HSA-69186,1/20,0.0099572476243861,0.0523443561818247,0,0,116.78947368421052,538.3357753631753,PRIM1
Reactome_2016,Regulation of gene expression in beta cells Homo sapiens R-HSA-210745,1/20,0.0099572476243861,0.0523443561818247,0,0,116.78947368421052,538.3357753631753,AKT1
Reactome_2016,IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467,1/20,0.0099572476243861,0.0523443561818247,0,0,116.78947368421052,538.3357753631753,LIF
Reactome_2016,eNOS activation and regulation Homo sapiens R-HSA-203765,1/20,0.0099572476243861,0.0523443561818247,0,0,116.78947368421052,538.3357753631753,AKT1
Reactome_2016,Metabolism of nitric oxide Homo sapiens R-HSA-202131,1/20,0.0099572476243861,0.0523443561818247,0,0,116.78947368421052,538.3357753631753,AKT1
Reactome_2016,Signaling by Insulin receptor Homo sapiens R-HSA-74752,2/311,0.0099879672310485,0.0523443561818247,0,0,15.923139158576053,73.34793720247681,AKT1;ATP6V0A1
Reactome_2016,Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417,1/22,0.0109480522580432,0.0523443561818247,0,0,105.65608465608466,476.9942956890701,PRIM1
Reactome_2016,CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357,1/22,0.0109480522580432,0.0523443561818247,0,0,105.65608465608466,476.9942956890701,AKT1
Reactome_2016,CTLA4 inhibitory signaling Homo sapiens R-HSA-389513,1/22,0.0109480522580432,0.0523443561818247,0,0,105.65608465608466,476.9942956890701,AKT1
Reactome_2016,Regulation of TP53 Activity through Acetylation Homo sapiens R-HSA-6804758,1/23,0.0114431199495764,0.0523443561818247,0,0,100.84848484848484,450.8296990682604,AKT1
Reactome_2016,Constitutive Signaling by AKT1 E17K in Cancer Homo sapiens R-HSA-5674400,1/25,0.0124325865055395,0.0523443561818247,0,0,92.4351851851852,405.55330287566494,AKT1
Reactome_2016,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554,1/26,0.0129269855424658,0.0523443561818247,0,0,88.73333333333333,385.85142072369416,XRCC3
Reactome_2016,Insulin receptor recycling Homo sapiens R-HSA-77387,1/26,0.0129269855424658,0.0523443561818247,0,0,88.73333333333333,385.85142072369416,ATP6V0A1
Reactome_2016,Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192,1/27,0.0134211618656948,0.0523443561818247,0,0,85.31623931623932,367.7917019980768,AKT1
Reactome_2016,VEGFR2 mediated vascular permeability Homo sapiens R-HSA-5218920,1/27,0.0134211618656948,0.0523443561818247,0,0,85.31623931623932,367.7917019980768,AKT1
Reactome_2016,Interleukin-6 family signaling Homo sapiens R-HSA-6783589,1/27,0.0134211618656948,0.0523443561818247,0,0,85.31623931623932,367.7917019980768,LIF
Reactome_2016,Extension of Telomeres Homo sapiens R-HSA-180786,1/28,0.0139151155631478,0.0523443561818247,0,0,82.1522633744856,351.18281785053944,PRIM1
Reactome_2016,Activation of BH3-only proteins Homo sapiens R-HSA-114452,1/29,0.0144088467211374,0.0523443561818247,0,0,79.21428571428571,335.8616722924233,AKT1
Reactome_2016,Transferrin endocytosis and recycling Homo sapiens R-HSA-917977,1/29,0.0144088467211374,0.0523443561818247,0,0,79.21428571428571,335.8616722924233,ATP6V0A1
Reactome_2016,Activation of the pre-replicative complex Homo sapiens R-HSA-68962,1/30,0.0149023554252653,0.0523443561818247,0,0,76.47892720306514,321.6884165593148,PRIM1
Reactome_2016,Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568,1/32,0.0158887058240637,0.0523443561818247,0,0,71.53763440860214,296.3193797028303,XRCC3
Reactome_2016,DNA strand elongation Homo sapiens R-HSA-69190,1/32,0.0158887058240637,0.0523443561818247,0,0,71.53763440860214,296.3193797028303,PRIM1
Reactome_2016,Regulation of beta-cell development Homo sapiens R-HSA-186712,1/32,0.0158887058240637,0.0523443561818247,0,0,71.53763440860214,296.3193797028303,AKT1
Reactome_2016,Resolution of D-Loop Structures Homo sapiens R-HSA-5693537,1/33,0.0163815476907073,0.0523443561818247,0,0,69.29861111111111,284.9281499305533,XRCC3
Reactome_2016,CD28 co-stimulation Homo sapiens R-HSA-389356,1/33,0.0163815476907073,0.0523443561818247,0,0,69.29861111111111,284.9281499305533,AKT1
Reactome_2016,E2F mediated regulation of DNA replication Homo sapiens R-HSA-113510,1/33,0.0163815476907073,0.0523443561818247,0,0,69.29861111111111,284.9281499305533,PRIM1
Reactome_2016,"ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556",1/34,0.0168741674533513,0.0523443561818247,0,0,67.1952861952862,274.2892350890436,ATP6V0A1
Reactome_2016,Purine metabolism Homo sapiens R-HSA-73847,1/34,0.0168741674533513,0.0523443561818247,0,0,67.1952861952862,274.2892350890436,PAICS
Reactome_2016,Regulation of TP53 Degradation Homo sapiens R-HSA-6804757,1/35,0.0173665651965465,0.0527943581975013,0,0,65.2156862745098,264.33277144453854,AKT1
Reactome_2016,Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003,1/36,0.0178587410119325,0.0532260516434067,0,0,63.34920634920635,254.99716559529236,AKT1
Reactome_2016,Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009,1/37,0.0183506949831896,0.0536404930277851,0,0,61.58641975308642,246.2279153977221,AKT1
Reactome_2016,mTOR signalling Homo sapiens R-HSA-165159,1/39,0.0193339377497966,0.0545290572543281,0,0,58.33918128654971,230.20018425524987,AKT1
Reactome_2016,PKB-mediated events Homo sapiens R-HSA-109703,1/40,0.019825226718581,0.0545290572543281,0,0,56.84045584045584,222.8600635525676,AKT1
Reactome_2016,Signalling by NGF Homo sapiens R-HSA-166520,2/450,0.0201694408542175,0.0545290572543281,0,0,10.905133928571429,42.56913520973165,LINGO1;AKT1
Reactome_2016,Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579,1/42,0.0208071402680988,0.0545290572543281,0,0,54.06233062330623,209.35416251688036,XRCC3
Reactome_2016,Intrinsic Pathway for Apoptosis Homo sapiens R-HSA-109606,1/42,0.0208071402680988,0.0545290572543281,0,0,54.06233062330623,209.35416251688036,AKT1
Reactome_2016,Deactivation of the beta-catenin transactivating complex Homo sapiens R-HSA-3769402,1/42,0.0208071402680988,0.0545290572543281,0,0,54.06233062330623,209.35416251688036,AKT1
Reactome_2016,Iron uptake and transport Homo sapiens R-HSA-917937,1/43,0.0212977650246516,0.0548688183685939,0,0,52.77248677248677,203.12938317607103,ATP6V0A1
Reactome_2016,Signaling by ERBB2 Homo sapiens R-HSA-1227986,1/45,0.0222783509374741,0.0564384890416012,0,0,50.36868686868687,191.60953052295557,AKT1
Reactome_2016,G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451,1/48,0.0237475721230066,0.059174278077,0,0,47.14657210401892,176.3411440394006,AKT1
Reactome_2016,G-protein beta:gamma signalling Homo sapiens R-HSA-397795,1/51,0.0252148061968427,0.0618169442245176,0,0,44.31111111111111,163.07924167915206,AKT1
Reactome_2016,GPVI-mediated activation cascade Homo sapiens R-HSA-114604,1/53,0.0261918594705427,0.0631930577701984,0,0,42.6025641025641,155.17160141847094,AKT1
Reactome_2016,Telomere Maintenance Homo sapiens R-HSA-157579,1/59,0.0291177336711439,0.0691546174689667,0,0,38.18390804597701,135.03387352863817,PRIM1
Reactome_2016,Translocation of GLUT4 to the plasma membrane Homo sapiens R-HSA-1445148,1/60,0.0296046094730556,0.0692292406139147,0,0,37.53483992467044,132.1160756075347,AKT1
Reactome_2016,HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942,1/64,0.0315499162070124,0.0726604130828164,0,0,35.14462081128748,121.46628828977606,XRCC3
Reactome_2016,Signaling by PTK6 Homo sapiens R-HSA-8848021,1/67,0.0330065923938031,0.0748806275202698,0,0,33.54208754208754,114.4136695514984,AKT1
Reactome_2016,Costimulation by the CD28 family Homo sapiens R-HSA-388841,1/72,0.0354300047601861,0.0791964812286514,0,0,31.172143974960875,104.12107765370268,AKT1
Reactome_2016,Immune System Homo sapiens R-HSA-168256,3/1547,0.0367077494424901,0.0808634480472247,0,0,5.1200962250185045,16.92072703677654,LIF;AKT1;ATP6V0A1
Reactome_2016,PI3K Cascade Homo sapiens R-HSA-109704,1/79,0.0388135997677023,0.0820943974451247,0,0,28.36467236467237,92.15638325126108,AKT1
Reactome_2016,DNA Replication Pre-Initiation Homo sapiens R-HSA-69002,1/82,0.0402604390785998,0.0820943974451247,0,0,27.310013717421125,87.73030443537515,PRIM1
Reactome_2016,M/G1 Transition Homo sapiens R-HSA-68874,1/82,0.0402604390785998,0.0820943974451247,0,0,27.310013717421125,87.73030443537515,PRIM1
Reactome_2016,p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704,1/83,0.0407422831141832,0.0820943974451247,0,0,26.97560975609756,86.33513767066536,LINGO1
Reactome_2016,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558",1/83,0.0407422831141832,0.0820943974451247,0,0,26.97560975609756,86.33513767066536,AKT1
Reactome_2016,TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897,1/84,0.0412239094208194,0.0820943974451247,0,0,26.64926372155288,84.97748965941867,AKT1
Reactome_2016,Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531,1/86,0.0421865092184754,0.0820943974451247,0,0,26.01960784313725,82.36909635390154,AKT1
Reactome_2016,Chromosome Maintenance Homo sapiens R-HSA-73886,1/86,0.0421865092184754,0.0820943974451247,0,0,26.01960784313725,82.36909635390154,PRIM1
Reactome_2016,PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528,1/86,0.0421865092184754,0.0820943974451247,0,0,26.01960784313725,82.36909635390154,AKT1
Reactome_2016,Metabolism of nucleotides Homo sapiens R-HSA-15869,1/87,0.0426674828826635,0.0820943974451247,0,0,25.71576227390181,81.11569629500502,PAICS
Reactome_2016,Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418,1/90,0.0441090999770031,0.0838072899563059,0,0,24.845193508114857,77.54406436315156,AKT1
Reactome_2016,Synthesis of DNA Homo sapiens R-HSA-69239,1/97,0.0474652783026245,0.0890706457036905,0,0,23.02546296296296,70.17601174086535,PRIM1
Reactome_2016,DNA Replication Homo sapiens R-HSA-69306,1/105,0.0512879221660425,0.0950702947468105,0,0,21.24572649572649,63.10618119534448,PRIM1
