Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2019_Human,Dopaminergic synapse,1/131,0.0636163562830486,0.1041694440108342,0,0,16.974358974358974,46.76240127804881,CAMK2D
KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,1/145,0.0701948490122624,0.1041694440108342,0,0,15.313271604938272,40.67940505968954,CAMK2D
KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.0739352845331792,0.1041694440108342,0,0,14.501461988304094,37.77000181895698,CAMK2D
KEGG_2019_Human,Cushing syndrome,1/155,0.0748682748782873,0.1041694440108342,0,0,14.311688311688313,37.09625453392642,CAMK2D
KEGG_2019_Human,Wnt signaling pathway,1/158,0.0762661742978172,0.1041694440108342,0,0,14.036093418259023,36.12224803851215,CAMK2D
KEGG_2019_Human,Necroptosis,1/162,0.0781270830081257,0.1041694440108342,0,0,13.684610075914424,34.88779821293247,CAMK2D
KEGG_2019_Human,Tuberculosis,1/179,0.0859983623481033,0.1068337486036719,0,0,12.367041198501871,30.34163310031636,CAMK2D
KEGG_2019_Human,Axon guidance,1/181,0.0869204071680327,0.1068337486036719,0,0,12.228395061728396,29.871064148550712,CAMK2D
KEGG_2019_Human,Calcium signaling pathway,1/188,0.0901409753843481,0.1068337486036719,0,0,11.766488413547236,28.314647577691105,CAMK2D
KEGG_2019_Human,Proteoglycans in cancer,1/201,0.0960949196820343,0.1098227653508963,0,0,10.994444444444444,25.753593684518663,CAMK2D
KEGG_2019_Human,cAMP signaling pathway,1/212,0.1011054591754641,0.1115646446074087,0,0,10.415481832543444,23.86802605954351,CAMK2D
KEGG_2019_Human,Olfactory transduction,1/444,0.2011258571227268,0.2145342475975753,0,0,4.902683722096815,7.863043837994176,CAMK2D
KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.2205233633620704,0.2276370202447178,0,0,4.412536773025572,6.670659674136806,ZNF550
KEGG_2019_Human,Pathways in cancer,1/530,0.2355779531615347,0.2355779531615347,0,0,4.087586641461877,5.909478817995119,CAMK2D
Reactome_2016,Linoleic acid (LA) metabolism Homo sapiens R-HSA-2046105,1/8,0.0039936462613403,0.0953232374115908,0,0,317.1904761904762,1751.8590547314027,ELOVL5
Reactome_2016,Establishment of Sister Chromatid Cohesion Homo sapiens R-HSA-2468052,1/10,0.0049898178893478,0.0953232374115908,0,0,246.679012345679,1307.4865498601448,ESCO1
Reactome_2016,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism Homo sapiens R-HSA-2046104,1/13,0.006482395492037,0.0953232374115908,0,0,184.9814814814815,932.059746399125,ELOVL5
Reactome_2016,alpha-linolenic acid (ALA) metabolism Homo sapiens R-HSA-2046106,1/13,0.006482395492037,0.0953232374115908,0,0,184.9814814814815,932.059746399125,ELOVL5
Reactome_2016,Constitutive Signaling by NOTCH1 HD Domain Mutants Homo sapiens R-HSA-2691232,1/15,0.0074763281564485,0.0953232374115908,0,0,158.53968253968253,776.212425317664,MIB1
Reactome_2016,Signaling by NOTCH1 HD Domain Mutants in Cancer Homo sapiens R-HSA-2691230,1/15,0.0074763281564485,0.0953232374115908,0,0,158.53968253968253,776.212425317664,MIB1
Reactome_2016,CREB phosphorylation through the activation of CaMKII Homo sapiens R-HSA-442729,1/15,0.0074763281564485,0.0953232374115908,0,0,158.53968253968253,776.212425317664,CAMK2D
Reactome_2016,Ras activation uopn Ca2+ infux through NMDA receptor Homo sapiens R-HSA-442982,1/17,0.0084693662805775,0.0953232374115908,0,0,138.70833333333334,661.8190142974174,CAMK2D
Reactome_2016,"Unblocking of NMDA receptor, glutamate binding and activation Homo sapiens R-HSA-438066",1/17,0.0084693662805775,0.0953232374115908,0,0,138.70833333333334,661.8190142974174,CAMK2D
Reactome_2016,NOTCH2 Activation and Transmission of Signal to the Nucleus Homo sapiens R-HSA-2979096,1/21,0.0104527615118676,0.0953232374115908,0,0,110.94444444444444,506.0053047065427,MIB1
Reactome_2016,Synthesis of very long-chain fatty acyl-CoAs Homo sapiens R-HSA-75876,1/21,0.0104527615118676,0.0953232374115908,0,0,110.94444444444444,506.0053047065427,ELOVL5
Reactome_2016,CREB phosphorylation through the activation of Ras Homo sapiens R-HSA-442742,1/27,0.0134211618656948,0.0953232374115908,0,0,85.31623931623932,367.7917019980768,CAMK2D
Reactome_2016,Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948,1/30,0.0149023554252653,0.0953232374115908,0,0,76.47892720306514,321.6884165593148,MIB1
Reactome_2016,Trafficking of AMPA receptors Homo sapiens R-HSA-399719,1/31,0.0153956417644848,0.0953232374115908,0,0,73.92592592592592,308.5424792813036,CAMK2D
Reactome_2016,"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721",1/31,0.0153956417644848,0.0953232374115908,0,0,73.92592592592592,308.5424792813036,CAMK2D
Reactome_2016,Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238,1/31,0.0153956417644848,0.0953232374115908,0,0,73.92592592592592,308.5424792813036,SSRP1
Reactome_2016,Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243,1/31,0.0153956417644848,0.0953232374115908,0,0,73.92592592592592,308.5424792813036,SSRP1
Reactome_2016,Signaling by NOTCH2 Homo sapiens R-HSA-1980145,1/32,0.0158887058240637,0.0953232374115908,0,0,71.53763440860214,296.3193797028303,MIB1
Reactome_2016,HIV elongation arrest and recovery Homo sapiens R-HSA-167287,1/32,0.0158887058240637,0.0953232374115908,0,0,71.53763440860214,296.3193797028303,SSRP1
Reactome_2016,Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290,1/32,0.0158887058240637,0.0953232374115908,0,0,71.53763440860214,296.3193797028303,SSRP1
Reactome_2016,Elongation arrest and recovery Homo sapiens R-HSA-112387,1/32,0.0158887058240637,0.0953232374115908,0,0,71.53763440860214,296.3193797028303,SSRP1
Reactome_2016,HSF1-dependent transactivation Homo sapiens R-HSA-3371571,1/34,0.0168741674533513,0.0953232374115908,0,0,67.1952861952862,274.2892350890436,CAMK2D
Reactome_2016,Post NMDA receptor activation events Homo sapiens R-HSA-438064,1/35,0.0173665651965465,0.0953232374115908,0,0,65.2156862745098,264.33277144453854,CAMK2D
Reactome_2016,Activation of NMDA receptor upon glutamate binding and postsynaptic events Homo sapiens R-HSA-442755,1/39,0.0193339377497966,0.0953232374115908,0,0,58.33918128654971,230.20018425524987,CAMK2D
Reactome_2016,Fatty Acyl-CoA Biosynthesis Homo sapiens R-HSA-75105,1/42,0.0208071402680988,0.0953232374115908,0,0,54.06233062330623,209.35416251688036,ELOVL5
Reactome_2016,HIV Transcription Elongation Homo sapiens R-HSA-167169,1/43,0.0212977650246516,0.0953232374115908,0,0,52.77248677248677,203.12938317607103,SSRP1
Reactome_2016,Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246,1/43,0.0212977650246516,0.0953232374115908,0,0,52.77248677248677,203.12938317607103,SSRP1
Reactome_2016,Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200,1/43,0.0212977650246516,0.0953232374115908,0,0,52.77248677248677,203.12938317607103,SSRP1
Reactome_2016,Phase 0 - rapid depolarisation Homo sapiens R-HSA-5576892,1/44,0.0217881685512207,0.0953232374115908,0,0,51.542635658914726,197.22213203300183,CAMK2D
Reactome_2016,Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152,1/44,0.0217881685512207,0.0953232374115908,0,0,51.542635658914726,197.22213203300183,SSRP1
Reactome_2016,RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955,1/44,0.0217881685512207,0.0953232374115908,0,0,51.542635658914726,197.22213203300183,SSRP1
Reactome_2016,Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382,1/44,0.0217881685512207,0.0953232374115908,0,0,51.542635658914726,197.22213203300183,SSRP1
Reactome_2016,Ion homeostasis Homo sapiens R-HSA-5578775,1/51,0.0252148061968427,0.1010273115500772,0,0,44.31111111111111,163.07924167915206,CAMK2D
Reactome_2016,Ion transport by P-type ATPases Homo sapiens R-HSA-936837,1/55,0.0271680313352525,0.1010273115500772,0,0,41.02057613168724,147.90847858667095,CAMK2D
Reactome_2016,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862,1/57,0.0281433225032358,0.1010273115500772,0,0,39.5515873015873,141.21677360109922,MIB1
Reactome_2016,Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603,1/57,0.0281433225032358,0.1010273115500772,0,0,39.5515873015873,141.21677360109922,MIB1
Reactome_2016,Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602,1/57,0.0281433225032358,0.1010273115500772,0,0,39.5515873015873,141.21677360109922,MIB1
Reactome_2016,Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606,1/57,0.0281433225032358,0.1010273115500772,0,0,39.5515873015873,141.21677360109922,MIB1
Reactome_2016,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer Homo sapiens R-HSA-2894858,1/57,0.0281433225032358,0.1010273115500772,0,0,39.5515873015873,141.21677360109922,MIB1
Reactome_2016,TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648,1/61,0.030091265543298,0.1053194294015431,0,0,36.907407407407405,129.30585220246812,SSRP1
Reactome_2016,RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695,1/64,0.0315499162070124,0.1074633240728474,0,0,35.14462081128748,121.46628828977606,SSRP1
Reactome_2016,Triglyceride Biosynthesis Homo sapiens R-HSA-75109,1/66,0.0325212529076381,0.1074633240728474,0,0,34.05982905982906,116.68425597420442,ELOVL5
Reactome_2016,Transcription of the HIV genome Homo sapiens R-HSA-167172,1/67,0.0330065923938031,0.1074633240728474,0,0,33.54208754208754,114.4136695514984,SSRP1
Reactome_2016,Signaling by NOTCH1 Homo sapiens R-HSA-1980143,1/72,0.0354300047601861,0.1127318333278651,0,0,31.172143974960875,104.12107765370268,MIB1
Reactome_2016,Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756,1/89,0.0436287781768767,0.1357339765502833,0,0,25.12878787878788,78.70432597937861,SSRP1
Reactome_2016,Interferon gamma signaling Homo sapiens R-HSA-877300,1/93,0.0455487630468527,0.1386266701425954,0,0,24.031400966183572,74.2323201774775,CAMK2D
Reactome_2016,Cellular response to heat stress Homo sapiens R-HSA-3371556,1/96,0.0469864744639164,0.1399597111691129,0,0,23.269005847953217,71.15418818005004,CAMK2D
Reactome_2016,Disease Homo sapiens R-HSA-1643685,2/725,0.048686357621663,0.1420018763965173,0,0,6.662171507607193,20.13545682122577,SSRP1;MIB1
Reactome_2016,HATs acetylate histones Homo sapiens R-HSA-3214847,1/107,0.0522414233078482,0.149261209450995,0,0,20.842767295597483,61.52533852087739,ELP2
Reactome_2016,Signaling by NOTCH Homo sapiens R-HSA-157118,1/122,0.0593652360295357,0.1593132049509558,0,0,18.245179063360883,51.52523363729626,MIB1
Reactome_2016,Generic Transcription Pathway Homo sapiens R-HSA-212436,2/812,0.0596777827235106,0.1593132049509558,0,0,5.919753086419753,16.686573222192276,ZNF550;SSRP1
Reactome_2016,S Phase Homo sapiens R-HSA-69242,1/124,0.0603114275885761,0.1593132049509558,0,0,17.946702800361336,50.39853526607874,ESCO1
Reactome_2016,RNA Polymerase II Transcription Homo sapiens R-HSA-73857,1/124,0.0603114275885761,0.1593132049509558,0,0,17.946702800361336,50.39853526607874,SSRP1
Reactome_2016,Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599,1/128,0.0622012413800101,0.1612624776518782,0,0,17.37795275590551,48.26518401321974,SSRP1
Reactome_2016,Cardiac conduction Homo sapiens R-HSA-5576891,1/135,0.0655001866370672,0.166727747803444,0,0,16.46434494195688,44.87690266099937,CAMK2D
Reactome_2016,HIV Life Cycle Homo sapiens R-HSA-162587,1/141,0.0683195372380125,0.1689546625249049,0,0,15.753968253968257,42.27671121747236,SSRP1
Reactome_2016,Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314,1/142,0.068788684027997,0.1689546625249049,0,0,15.641449960598896,41.86771974668722,CAMK2D
Reactome_2016,Regulation of TP53 Activity Homo sapiens R-HSA-5633007,1/151,0.0730014474463071,0.1762103903876378,0,0,14.696296296296296,38.46426373212925,SSRP1
Reactome_2016,Interferon Signaling Homo sapiens R-HSA-913531,1/196,0.0938091036064344,0.1946352466387259,0,0,11.27920227920228,26.69215746118742,CAMK2D
Reactome_2016,Muscle contraction Homo sapiens R-HSA-397014,1/196,0.0938091036064344,0.1946352466387259,0,0,11.27920227920228,26.69215746118742,CAMK2D
Reactome_2016,Ion channel transport Homo sapiens R-HSA-983712,1/203,0.0970077921963338,0.1946352466387259,0,0,10.884488448844884,25.39311940245665,CAMK2D
Reactome_2016,Transmission across Chemical Synapses Homo sapiens R-HSA-112315,1/211,0.1006509907540579,0.1946352466387259,0,0,10.465608465608463,24.030044701270555,CAMK2D
Reactome_2016,"Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734",1/217,0.103374702415639,0.1946352466387259,0,0,10.171810699588477,23.083856386639766,ELOVL5
Reactome_2016,HIV Infection Homo sapiens R-HSA-162906,1/222,0.1056387886109654,0.1946352466387259,0,0,9.939165409753643,22.34055687484869,SSRP1
Reactome_2016,Chromatin organization Homo sapiens R-HSA-4839726,1/226,0.1074463514809879,0.1946352466387259,0,0,9.760493827160492,21.773354464537373,ELP2
Reactome_2016,Chromatin modifying enzymes Homo sapiens R-HSA-3247509,1/226,0.1074463514809879,0.1946352466387259,0,0,9.760493827160492,21.773354464537373,ELP2
Reactome_2016,GRB2 events in EGFR signaling Homo sapiens R-HSA-179812,1/235,0.1115013523622626,0.1946352466387259,0,0,9.380816714150049,20.578871727654,CAMK2D
Reactome_2016,SHC1 events in EGFR signaling Homo sapiens R-HSA-180336,1/235,0.1115013523622626,0.1946352466387259,0,0,9.380816714150049,20.578871727654,CAMK2D
Reactome_2016,SOS-mediated signalling Homo sapiens R-HSA-112412,1/235,0.1115013523622626,0.1946352466387259,0,0,9.380816714150049,20.578871727654,CAMK2D
Reactome_2016,SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347,1/235,0.1115013523622626,0.1946352466387259,0,0,9.380816714150049,20.578871727654,CAMK2D
Reactome_2016,RAF/MAP kinase cascade Homo sapiens R-HSA-5673001,1/235,0.1115013523622626,0.1946352466387259,0,0,9.380816714150049,20.578871727654,CAMK2D
Reactome_2016,FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700,1/236,0.1119508829941034,0.1946352466387259,0,0,9.340425531914894,20.452683538783884,CAMK2D
Reactome_2016,FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712,1/236,0.1119508829941034,0.1946352466387259,0,0,9.340425531914894,20.452683538783884,CAMK2D
Reactome_2016,FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706,1/236,0.1119508829941034,0.1946352466387259,0,0,9.340425531914894,20.452683538783884,CAMK2D
Reactome_2016,FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693,1/236,0.1119508829941034,0.1946352466387259,0,0,9.340425531914894,20.452683538783884,CAMK2D
Reactome_2016,ARMS-mediated activation Homo sapiens R-HSA-170984,1/239,0.1132982469579186,0.1946352466387259,0,0,9.221288515406162,20.081491241829127,CAMK2D
Reactome_2016,Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706,1/239,0.1132982469579186,0.1946352466387259,0,0,9.221288515406162,20.081491241829127,CAMK2D
Reactome_2016,Frs2-mediated activation Homo sapiens R-HSA-170968,1/240,0.1137469592694354,0.1946352466387259,0,0,9.182240818224082,19.960161833921305,CAMK2D
Reactome_2016,MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996,1/241,0.1141954671984108,0.1946352466387259,0,0,9.14351851851852,19.840005818533104,CAMK2D
Reactome_2016,Prolonged ERK activation events Homo sapiens R-HSA-169893,1/242,0.1146437708418963,0.1946352466387259,0,0,9.105117565698478,19.721007254823515,CAMK2D
Reactome_2016,Signaling by Leptin Homo sapiens R-HSA-2586552,1/243,0.1150918702761903,0.1946352466387259,0,0,9.067033976124884,19.60315048347904,CAMK2D
Reactome_2016,Interleukin receptor SHC signaling Homo sapiens R-HSA-912526,1/245,0.1159874568731722,0.1946352466387259,0,0,8.991803278688524,19.370801039886828,CAMK2D
Reactome_2016,Signalling to RAS Homo sapiens R-HSA-167044,1/246,0.1164349441761654,0.1946352466387259,0,0,8.954648526077097,19.256278395744665,CAMK2D
Reactome_2016,VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921,1/248,0.1173293072677639,0.1946352466387259,0,0,8.881241565452092,19.030464256693165,CAMK2D
Reactome_2016,Interleukin-2 signaling Homo sapiens R-HSA-451927,1/252,0.1191155895701044,0.1946352466387259,0,0,8.73793714032758,18.59136734336237,CAMK2D
Reactome_2016,Signalling to ERKs Homo sapiens R-HSA-187687,1/253,0.1195616515066459,0.1946352466387259,0,0,8.702821869488536,18.484124651456835,CAMK2D
Reactome_2016,Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168,1/260,0.1226783971960487,0.1955455367817988,0,0,8.464607464607464,17.760346311661674,RLIM
Reactome_2016,"Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988",1/261,0.1231228350253671,0.1955455367817988,0,0,8.431623931623932,17.660649836680896,CAMK2D
Reactome_2016,NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165,1/266,0.1253419862578444,0.1955455367817988,0,0,8.270440251572326,17.175300907975267,CAMK2D
Reactome_2016,IRS-mediated signalling Homo sapiens R-HSA-112399,1/284,0.1332891424790943,0.1955455367817988,0,0,7.737338044758539,15.59255061922831,CAMK2D
Reactome_2016,MAPK family signaling cascades Homo sapiens R-HSA-5683057,1/284,0.1332891424790943,0.1955455367817988,0,0,7.737338044758539,15.59255061922831,CAMK2D
Reactome_2016,Insulin receptor signalling cascade Homo sapiens R-HSA-74751,1/287,0.1346073317523785,0.1955455367817988,0,0,7.655011655011655,15.351309793110229,CAMK2D
Reactome_2016,IGF1R signaling cascade Homo sapiens R-HSA-2428924,1/288,0.1350463270491738,0.1955455367817988,0,0,7.627951993805652,15.27220794232846,CAMK2D
Reactome_2016,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192,1/288,0.1350463270491738,0.1955455367817988,0,0,7.627951993805652,15.27220794232846,CAMK2D
Reactome_2016,IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928,1/288,0.1350463270491738,0.1955455367817988,0,0,7.627951993805652,15.27220794232846,CAMK2D
Reactome_2016,Diseases of signal transduction Homo sapiens R-HSA-5663202,1/288,0.1350463270491738,0.1955455367817988,0,0,7.627951993805652,15.27220794232846,MIB1
Reactome_2016,FCERI mediated MAPK activation Homo sapiens R-HSA-2871796,1/289,0.1354851219131035,0.1955455367817988,0,0,7.60108024691358,15.193749488610004,CAMK2D
Reactome_2016,Neuronal System Homo sapiens R-HSA-112316,1/301,0.1407350559764364,0.1956531514080263,0,0,7.292592592592593,14.299871191560747,CAMK2D
Reactome_2016,Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169,1/305,0.1424786469765031,0.1956531514080263,0,0,7.1951754385964914,14.02025361871898,RLIM
Reactome_2016,Signaling by Insulin receptor Homo sapiens R-HSA-74752,1/311,0.1450880634841655,0.1956531514080263,0,0,7.053763440860215,13.616686425492723,CAMK2D
Reactome_2016,VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097,1/320,0.1489887902311331,0.1956531514080263,0,0,6.851619644723093,13.044690449135228,CAMK2D
Reactome_2016,Signaling by SCF-KIT Homo sapiens R-HSA-1433557,1/325,0.1511489323295789,0.1956531514080263,0,0,6.744170096021948,12.743039401590616,CAMK2D
Reactome_2016,Signaling by VEGF Homo sapiens R-HSA-194138,1/328,0.1524426476288117,0.1956531514080263,0,0,6.681277607883112,12.5672615944763,CAMK2D
Reactome_2016,Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696,1/329,0.1528734915506339,0.1956531514080263,0,0,6.6605691056910565,12.509511580612491,CAMK2D
Reactome_2016,Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716,1/329,0.1528734915506339,0.1956531514080263,0,0,6.6605691056910565,12.509511580612491,CAMK2D
Reactome_2016,Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708,1/329,0.1528734915506339,0.1956531514080263,0,0,6.6605691056910565,12.509511580612491,CAMK2D
Reactome_2016,Signaling by ERBB4 Homo sapiens R-HSA-1236394,1/330,0.1533041383494198,0.1956531514080263,0,0,6.639986491050321,12.452175815383976,CAMK2D
Reactome_2016,Signaling by FGFR4 Homo sapiens R-HSA-5654743,1/332,0.1541648409001718,0.1956531514080263,0,0,6.599194360523666,12.338730503015052,CAMK2D
Reactome_2016,Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687,1/332,0.1541648409001718,0.1956531514080263,0,0,6.599194360523666,12.338730503015052,CAMK2D
Reactome_2016,Signaling by FGFR3 Homo sapiens R-HSA-5654741,1/333,0.1545948968175073,0.1956531514080263,0,0,6.578982597054886,12.282612824708192,CAMK2D
Reactome_2016,Signaling by FGFR1 Homo sapiens R-HSA-5654736,1/336,0.1558838840956417,0.1956531514080263,0,0,6.519071310116086,12.116632004300358,CAMK2D
Reactome_2016,Downstream signal transduction Homo sapiens R-HSA-186763,1/341,0.1580282660331969,0.1956531514080263,0,0,6.421568627450981,11.847674438945711,CAMK2D
Reactome_2016,DAP12 signaling Homo sapiens R-HSA-2424491,1/344,0.1593125406237351,0.1956531514080263,0,0,6.364431486880466,11.690743636333842,CAMK2D
Reactome_2016,Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989,1/348,0.1610221641962016,0.1956531514080263,0,0,6.289785462696125,11.486489599799125,SSRP1
Reactome_2016,Infectious disease Homo sapiens R-HSA-5663205,1/348,0.1610221641962016,0.1956531514080263,0,0,6.289785462696125,11.486489599799125,SSRP1
Reactome_2016,Signaling by EGFR Homo sapiens R-HSA-177929,1/355,0.1640064778223122,0.1956531514080263,0,0,6.163214061519146,11.142162553650168,CAMK2D
Reactome_2016,DAP12 interactions Homo sapiens R-HSA-2172127,1/359,0.1657075070784753,0.1956531514080263,0,0,6.093109869646183,10.952554183789342,CAMK2D
Reactome_2016,Signaling by FGFR2 Homo sapiens R-HSA-5654738,1/361,0.1665568530548321,0.1956531514080263,0,0,6.058641975308642,10.859622373752648,CAMK2D
Reactome_2016,Signaling by PDGF Homo sapiens R-HSA-186797,1/364,0.1678294128874498,0.1956531514080263,0,0,6.007652280379553,10.722501134785851,CAMK2D
Reactome_2016,Signaling by FGFR Homo sapiens R-HSA-190236,1/366,0.1686768143098505,0.1956531514080263,0,0,5.974124809741248,10.632572511262758,CAMK2D
Reactome_2016,Cellular responses to stress Homo sapiens R-HSA-2262752,1/367,0.1691002237169371,0.1956531514080263,0,0,5.957498482088646,10.588045795572029,CAMK2D
Reactome_2016,NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037,1/374,0.1720586593918807,0.1974443632365844,0,0,5.84361036639857,10.284285688606571,CAMK2D
Reactome_2016,Immune System Homo sapiens R-HSA-168256,2/1547,0.1781130421966323,0.2025824337152685,0,0,2.98462783171521,5.149488416634342,CAMK2D;RLIM
Reactome_2016,Signaling by Interleukins Homo sapiens R-HSA-449147,1/392,0.1796225833232614,0.2025824337152685,0,0,5.569479965899403,9.562225609783464,CAMK2D
Reactome_2016,Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202,1/395,0.1808771729600612,0.2025824337152685,0,0,5.526226734348562,9.449500008322758,CAMK2D
Reactome_2016,Gene Expression Homo sapiens R-HSA-74160,2/1631,0.1936012488378761,0.2151124987087512,0,0,2.8178330263965625,4.626754050623227,ZNF550;SSRP1
Reactome_2016,Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907,1/432,0.1962091000628252,0.2162934961322482,0,0,5.042278937870585,8.211726150632023,CAMK2D
Reactome_2016,Signalling by NGF Homo sapiens R-HSA-166520,1/450,0.2035740706402634,0.2226591397627881,0,0,4.835684236575105,7.697081217004717,CAMK2D
Reactome_2016,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",1/462,0.20845025056434,0.2262250781318418,0,0,4.706917329476982,7.380704653507602,ESCO1
Reactome_2016,Axon guidance Homo sapiens R-HSA-422475,1/515,0.2296669009853565,0.2473335856765378,0,0,4.21011673151751,6.193609140252348,CAMK2D
Reactome_2016,Cell Cycle Homo sapiens R-HSA-1640170,1/566,0.2495982747988206,0.2667462478766021,0,0,3.8200589970501473,5.301869639867003,ESCO1
Reactome_2016,Transmembrane transport of small molecules Homo sapiens R-HSA-382551,1/594,0.2603424962072657,0.2761208293107363,0,0,3.634438823308975,4.891072293407957,CAMK2D
